wave,yval,yerrLow,yerrUpp
4.399944305419922,0.032607365701733684,0.0001783062667561068,0.0001783062667561068
4.408943176269531,0.03135186433365336,0.00017560691425756413,0.00017560691425756413
4.4179229736328125,0.03273339222057557,0.00017756499702875988,0.00017756499702875988
4.426883697509766,0.03257189546332839,0.00018081577775924318,0.00018081577775924318
4.435825347900391,0.029676722925019116,0.0001718288379445038,0.0001718288379445038
4.444747447967529,0.029545492163136032,0.00016933793125370233,0.00016933793125370233
4.45365047454834,0.02970947221972431,0.00017476339066863406,0.00017476339066863406
4.462534427642822,0.02949717226176521,0.00016772480584859167,0.00016772480584859167
4.471399784088135,0.02986635332121164,0.00017379326105175188,0.00017379326105175188
4.4802470207214355,0.028381498775536522,0.00016672851374721384,0.00016672851374721384
4.489074230194092,0.028737329507165343,0.00016936170280885853,0.00016936170280885853
4.497883319854736,0.027436773691397708,0.00017299051700275886,0.00017299051700275886
4.506674766540527,0.02829592672654013,0.00017171542598929833,0.00017171542598929833
